attempt_id,student_id,question_id,topic,difficulty,timestamp,selected_option,is_correct,time_taken_seconds
A001257,S015,Q0114,LSTM,2.0,2026-09-06 23:14:57,c,1,26.0
A002898,S035,Q0018,Python,1.0,2026-09-06 23:27:57,d,0,24.0
A003241,S039,Q0113,LSTM,5.0,2026-09-06 23:30:57,d,0,66.0
A000924,S011,Q0025,Data_Structures,4.0,2026-09-07 00:10:57,d,0,42.0
A002818,S034,Q0069,ML,5.0,2026-09-07 00:14:57,b,0,67.0
A002899,S035,Q0075,Neural_Networks,5.0,2026-09-07 00:21:57,d,0,78.0
A003329,S040,Q0086,CNN,2.0,2026-09-07 00:41:57,b,1,13.0
A000571,S007,Q0112,LSTM,3.0,2026-09-07 00:52:57,d,0,43.0
A002340,S028,Q0060,AI_Basics,1.0,2026-09-07 00:54:57,b,1,21.0
A001001,S012,Q0120,LSTM,5.0,2026-09-07 00:57:57,d,0,46.0
A002897,S035,Q0053,AI_Basics,4.0,2026-09-07 01:07:57,d,0,
A001491,S018,Q0102,RNN,2.0,2026-09-07 01:09:57,d,0,48.0
A003245,S039,Q0066,ML,2.0,2026-09-07 01:21:57,c,0,38.0
A000925,S011,Q0031,Data_Structures,3.0,2026-09-07 01:24:57,c,1,30.0
A003332,S040,Q0079,Neural_Networks,5.0,2026-09-07 01:29:57,b,1,42.0
A002666,S032,Q0073,Neural_Networks,5.0,2026-09-07 01:29:57,b,0,60.0
A003152,S038,Q0122,NLP,5.0,2026-09-07 01:29:57,c,0,55.0
A002000,S024,Q0093,CNN,4.0,2026-09-07 01:44:57,b,1,29.0
A002494,S030,Q0080,Neural_Networks,2.0,2026-09-07 02:06:57,a,1,40.0
A001083,S013,Q0007,Math_Basics,5.0,2026-09-07 02:15:57,a,0,77.0
A001255,S015,Q0036,Data_Structures,4.0,2026-09-07 02:17:57,b,1,42.0
A002979,S036,Q0130,NLP,2.0,2026-09-07 02:19:57,a,1,39.0
A001916,S023,Q0033,Data_Structures,2.0,2026-09-07 02:30:57,b,1,38.0
A001996,S024,Q0124,NLP,2.0,2026-09-07 02:48:57,a,1,23.0
A001177,S014,Q0068,ML,2.0,2026-09-07 03:14:57,a,0,25.0
A002575,S031,Q0010,Math_Basics,2.0,2026-09-07 03:18:57,b,1,17.0
A002153,S026,Q0009,Math_Basics,2.0,2026-09-07 03:20:57,a,1,22.0
A002572,S031,Q0125,NLP,1.0,2026-09-07 03:21:57,a,1,27.0
A001004,S012,Q0091,CNN,2.0,2026-09-07 03:43:57,b,1,-5.0
A003335,S040,Q0122,NLP,5.0,2026-09-07 04:03:57,b,1,42.0
A001589,S019,Q0074,Neural_Networks,3.0,2026-09-07 04:03:57,b,1,
A000841,S010,Q0043,Statistics,4.0,2026-09-07 04:04:57,a,0,51.0
A002342,S028,Q0025,Data_Structures,4.0,2026-09-07 04:08:57,d,0,61.0
A001259,S015,Q0004,Math_Basics,2.0,2026-09-07 04:12:57,b,1,30.0
A002983,S036,Q0095,CNN,5.0,2026-09-07 04:38:57,c,0,63.0
A001421,S017,Q0001,Math_Basics,5.0,2026-09-07 05:02:57,c,1,37.0
A003075,S037,Q0103,RNN,3.0,2026-09-07 05:11:57,c,0,44.0
A000483,S006,Q0079,Neural_Networks,5.0,2026-09-07 05:11:57,b,1,45.0
A001496,S018,Q0045,Statistics,1.0,2026-09-07 05:24:57,b,1,27.0
A002424,S029,Q0039,Statistics,3.0,2026-09-07 05:36:57,b,1,36.0
A000383,S005,Q0039,Statistics,3.0,2026-09-07 05:39:57,d,0,42.0
A002909,S035,Q0129,NLP,1.0,2026-09-07 05:42:57,c,0,36.0
A000141,S002,Q0090,CNN,1.0,2026-09-07 05:44:57,a,1,34.0
A002748,S033,Q0035,Data_Structures,4.0,2026-09-07 05:49:57,b,0,58.0
A000657,S008,Q0082,Neural_Networks,2.0,2026-09-07 05:56:57,a,0,42.0
A000225,S003,Q0131,NLP,1.0,2026-09-07 05:58:57,a,1,30.0
A002161,S026,Q0111,LSTM,1.0,2026-09-07 06:03:57,a,1,20.0
A001088,S013,Q0042,Statistics,5.0,2026-09-07 06:08:57,d,0,85.0
A002158,S026,Q0056,AI_Basics,1.0,2026-09-07 06:30:57,b,1,22.0
A000382,S005,Q0116,LSTM,1.0,2026-09-07 06:45:57,b,1,24.0
A000387,S005,Q0117,LSTM,5.0,2026-09-07 06:48:57,c,0,63.0
A002341,S028,Q0004,Math_Basics,2.0,2026-09-07 06:55:57,b,1,26.0
A001494,S018,Q0110,LSTM,2.0,2026-09-07 06:55:57,b,0,41.0
A002496,S030,Q0114,LSTM,2.0,2026-09-07 07:07:57,c,1,29.0
A003076,S037,Q0061,ML,3.0,2026-09-07 07:24:57,d,0,
A001671,S020,Q0058,AI_Basics,5.0,2026-09-07 07:26:57,d,0,60.0
A001493,S018,Q0094,CNN,5.0,2026-09-07 07:54:57,b,0,75.0
A002904,S035,Q0109,LSTM,4.0,2026-09-07 07:58:57,b,0,60.0
A001923,S023,Q0041,Statistics,4.0,2026-09-07 08:01:57,b,1,40.0
A001260,S015,Q0047,Statistics,5.0,2026-09-07 08:04:57,b,1,44.0
A002576,S031,Q0026,Data_Structures,2.0,2026-09-07 08:23:57,a,1,37.0
A002245,S027,Q0108,RNN,5.0,2026-09-07 08:31:57,b,1,-5.0
A003078,S037,Q0086,CNN,2.0,2026-09-07 08:47:57,b,1,32.0
A000226,S003,Q0106,RNN,5.0,2026-09-07 08:58:57,a,0,54.0
A000386,S005,Q0048,Statistics,4.0,2026-09-07 09:22:57,a,0,57.0
A001181,S014,Q0052,AI_Basics,3.0,2026-09-07 09:25:57,a,0,53.0
A002156,S026,Q0096,CNN,3.0,2026-09-07 09:33:57,b,1,44.0
A001758,S021,Q0064,ML,1.0,2026-09-07 09:34:57,a,1,17.0
A000484,S006,Q0131,NLP,1.0,2026-09-07 09:41:57,a,1,26.0
A000926,S011,Q0065,ML,1.0,2026-09-07 09:55:57,b,1,17.0
A002160,S026,Q0114,LSTM,2.0,2026-09-07 10:02:57,c,1,19.0
A001262,S015,Q0059,AI_Basics,4.0,2026-09-07 10:08:57,a,1,49.0
A000228,S003,Q0123,NLP,3.0,2026-09-07 10:15:57,d,0,59.0
A000740,S009,Q0101,RNN,1.0,2026-09-07 10:18:57,c,0,32.0
A001495,S018,Q0053,AI_Basics,4.0,2026-09-07 10:23:57,d,0,56.0
A001761,S021,Q0054,AI_Basics,4.0,2026-09-07 10:28:57,b,1,37.0
A002423,S029,Q0066,ML,2.0,2026-09-07 10:31:57,d,0,33.0
A000928,S011,Q0102,RNN,2.0,2026-09-07 10:43:57,a,1,-5.0
A001422,S017,Q0101,RNN,1.0,2026-09-07 10:47:57,b,1,14.0
A002247,S027,Q0001,Math_Basics,5.0,2026-09-07 10:57:57,b,0,57.0
A003248,S039,Q0038,Statistics,2.0,2026-09-07 11:11:57,c,0,49.0
A002578,S031,Q0095,CNN,5.0,2026-09-07 11:16:57,a,0,52.0
A003249,S039,Q0088,CNN,2.0,2026-09-07 11:24:57,b,1,28.0
A001759,S021,Q0037,Statistics,4.0,2026-09-07 11:35:57,c,1,40.0
A003077,S037,Q0088,CNN,2.0,2026-09-07 12:01:57,b,1,35.0
A001263,S015,Q0060,AI_Basics,1.0,2026-09-07 12:19:57,b,1,19.0
A002910,S035,Q0042,Statistics,5.0,2026-09-07 12:19:57,a,0,64.0
A002577,S031,Q0062,ML,2.0,2026-09-07 12:19:57,a,1,26.0
A000840,S010,Q0019,Python,5.0,2026-09-07 12:48:57,c,0,62.0
A002246,S027,Q0036,Data_Structures,4.0,2026-09-07 12:51:57,b,1,41.0
A002244,S027,Q0002,Math_Basics,4.0,2026-09-07 12:57:57,c,1,42.0
A001423,S017,Q0089,CNN,1.0,2026-09-07 12:57:57,b,1,15.0
A001497,S018,Q0054,AI_Basics,4.0,2026-09-07 13:05:57,a,0,51.0
A000384,S005,Q0043,Statistics,4.0,2026-09-07 13:11:57,a,0,57.0
A000659,S008,Q0021,Python,5.0,2026-09-07 13:14:57,a,0,68.0
A002079,S025,Q0080,Neural_Networks,2.0,2026-09-07 13:14:57,d,0,34.0
A001498,S018,Q0023,Python,4.0,2026-09-07 13:20:57,c,0,64.0
A000055,S001,Q0063,ML,2.0,2026-09-07 13:20:57,b,1,30.0
A003334,S040,Q0021,Python,5.0,2026-09-07 13:40:57,d,0,51.0
A001585,S019,Q0037,Statistics,4.0,2026-09-07 13:41:57,c,1,49.0
A001002,S012,Q0058,AI_Basics,5.0,2026-09-07 13:44:57,b,1,40.0
A002668,S032,Q0051,AI_Basics,3.0,2026-09-07 13:45:57,c,0,48.0
A002751,S033,Q0006,Math_Basics,5.0,2026-09-07 13:49:57,b,1,31.0
A002002,S024,Q0132,NLP,3.0,2026-09-07 13:52:57,a,1,29.0
A003154,S038,Q0106,RNN,5.0,2026-09-07 14:02:57,a,0,60.0
A001090,S013,Q0026,Data_Structures,2.0,2026-09-07 14:07:57,c,0,42.0
A002906,S035,Q0068,ML,2.0,2026-09-07 14:34:57,a,0,40.0
A003155,S038,Q0035,Data_Structures,4.0,2026-09-07 14:54:57,d,0,48.0
A001184,S014,Q0051,AI_Basics,3.0,2026-09-07 14:55:57,a,0,46.0
A000485,S006,Q0071,ML,3.0,2026-09-07 14:58:57,b,1,24.0
A002426,S029,Q0083,Neural_Networks,4.0,2026-09-07 15:15:57,b,1,51.0
A002902,S035,Q0085,CNN,5.0,2026-09-07 15:32:57,c,0,86.0
A003080,S037,Q0103,RNN,3.0,2026-09-07 15:41:57,d,0,52.0
A000054,S001,Q0022,Python,4.0,2026-09-07 15:49:57,c,0,45.0
A001586,S019,Q0012,Math_Basics,4.0,2026-09-07 15:53:57,c,0,51.0
A002077,S025,Q0113,LSTM,5.0,2026-09-07 15:58:57,b,1,50.0
A001180,S014,Q0014,Python,3.0,2026-09-07 16:14:57,c,0,42.0
A001265,S015,Q0121,NLP,3.0,2026-09-07 16:20:57,a,1,31.0
A002984,S036,Q0005,Math_Basics,3.0,2026-09-07 16:23:57,d,0,49.0
A001590,S019,Q0094,CNN,5.0,2026-09-07 16:51:57,a,1,42.0
A001003,S012,Q0034,Data_Structures,3.0,2026-09-07 16:52:57,b,1,40.0
A000927,S011,Q0020,Python,2.0,2026-09-07 17:10:57,c,1,29.0
A003158,S038,Q0002,Math_Basics,4.0,2026-09-07 17:17:57,a,0,50.0
A002905,S035,Q0064,ML,1.0,2026-09-07 17:21:57,a,1,25.0
A001760,S021,Q0104,RNN,2.0,2026-09-07 17:29:57,b,1,13.0
A001426,S017,Q0047,Statistics,5.0,2026-09-07 17:39:57,c,0,49.0
A002003,S024,Q0060,AI_Basics,1.0,2026-09-07 17:40:57,b,1,16.0
A000385,S005,Q0035,Data_Structures,4.0,2026-09-07 17:56:57,d,0,59.0
A002669,S032,Q0083,Neural_Networks,4.0,2026-09-07 18:14:57,b,1,
A003247,S039,Q0040,Statistics,3.0,2026-09-07 18:23:57,c,0,59.0
A001261,S015,Q0132,NLP,3.0,2026-09-07 18:23:57,c,0,39.0
A000573,S007,Q0102,RNN,2.0,2026-09-07 18:26:57,a,1,41.0
A001264,S015,Q0066,ML,2.0,2026-09-07 18:32:57,a,1,28.0
A002497,S030,Q0030,Data_Structures,2.0,2026-09-07 18:32:57,c,1,29.0
A003336,S040,Q0029,Data_Structures,1.0,2026-09-07 18:33:57,b,1,22.0
A001839,S022,Q0076,Neural_Networks,2.0,2026-09-07 19:15:57,a,0,14.0
A000142,S002,Q0086,CNN,2.0,2026-09-07 19:20:57,b,1,27.0
A001089,S013,Q0100,RNN,3.0,2026-09-07 19:28:57,a,0,51.0
A002159,S026,Q0122,NLP,5.0,2026-09-07 19:37:57,d,0,63.0
A000741,S009,Q0093,CNN,4.0,2026-09-07 19:42:57,c,0,64.0
A002425,S029,Q0121,NLP,3.0,2026-09-07 20:17:57,b,0,46.0
A002498,S030,Q0047,Statistics,5.0,2026-09-07 20:17:57,c,0,31.0
A002157,S026,Q0015,Python,2.0,2026-09-07 20:22:57,c,0,10.0
A000658,S008,Q0062,ML,2.0,2026-09-07 20:25:57,c,0,45.0
A003156,S038,Q0108,RNN,5.0,2026-09-07 20:26:57,d,0,60.0
A001183,S014,Q0081,Neural_Networks,5.0,2026-09-07 20:30:57,a,0,69.0
A002982,S036,Q0021,Python,5.0,2026-09-07 20:35:57,b,1,49.0
A001343,S016,Q0094,CNN,5.0,2026-09-07 20:49:57,a,1,54.0
A002078,S025,Q0063,ML,2.0,2026-09-07 21:21:57,b,1,33.0
A002422,S029,Q0074,Neural_Networks,3.0,2026-09-07 21:24:57,b,1,50.0
A003157,S038,Q0051,AI_Basics,3.0,2026-09-07 21:34:57,b,1,45.0
A001922,S023,Q0124,NLP,2.0,2026-09-07 21:37:57,c,0,35.0
A000224,S003,Q0079,Neural_Networks,5.0,2026-09-07 21:38:57,c,0,47.0
A001005,S012,Q0123,NLP,3.0,2026-09-07 21:51:57,a,1,45.0
A000572,S007,Q0049,AI_Basics,4.0,2026-09-07 22:05:57,d,0,67.0
A000839,S010,Q0070,ML,5.0,2026-09-07 22:09:57,a,0,67.0
A001424,S017,Q0057,AI_Basics,1.0,2026-09-07 22:12:57,a,1,9.0
A001670,S020,Q0108,RNN,5.0,2026-09-07 22:32:57,a,0,42.0
A002907,S035,Q0040,Statistics,3.0,2026-09-07 22:33:57,c,0,48.0
A001258,S015,Q0108,RNN,5.0,2026-09-07 22:45:57,b,1,45.0
A003079,S037,Q0059,AI_Basics,4.0,2026-09-07 22:46:57,c,0,45.0
A003246,S039,Q0073,Neural_Networks,5.0,2026-09-07 22:55:57,a,1,57.0
A001091,S013,Q0062,ML,2.0,2026-09-07 22:55:57,d,0,43.0
A002908,S035,Q0106,RNN,5.0,2026-09-07 23:01:57,c,0,69.0
A001673,S020,Q0034,Data_Structures,3.0,2026-09-07 23:09:57,b,1,32.0
A002750,S033,Q0030,Data_Structures,2.0,2026-09-07 23:38:57,d,0,41.0
A002671,S032,Q0045,Statistics,1.0,2026-09-07 23:58:57,b,1,27.0
A002670,S032,Q0046,Statistics,3.0,2026-09-08 00:05:57,c,1,45.0
A003153,S038,Q0127,NLP,3.0,2026-09-08 00:15:57,b,1,53.0
A002005,S024,Q0020,Python,2.0,2026-09-08 00:41:57,c,1,33.0
A000227,S003,Q0129,NLP,1.0,2026-09-08 00:44:57,c,0,25.0
A001182,S014,Q0033,Data_Structures,2.0,2026-09-08 00:45:57,b,1,34.0
A001425,S017,Q0061,ML,3.0,2026-09-08 01:04:57,b,1,30.0
A001588,S019,Q0065,ML,1.0,2026-09-08 01:07:57,b,1,17.0
A001672,S020,Q0036,Data_Structures,4.0,2026-09-08 01:15:57,a,0,53.0
A000388,S005,Q0052,AI_Basics,3.0,2026-09-08 01:37:57,a,0,43.0
A001006,S012,Q0032,Data_Structures,5.0,2026-09-08 02:02:57,c,1,47.0
A001587,S019,Q0120,LSTM,5.0,2026-09-08 02:03:57,b,1,57.0
A000229,S003,Q0069,ML,5.0,2026-09-08 02:29:57,d,0,62.0
A001179,S014,Q0064,ML,1.0,2026-09-08 02:33:57,a,1,31.0
A002004,S024,Q0111,LSTM,1.0,2026-09-08 02:36:57,a,1,21.0
A001838,S022,Q0025,Data_Structures,4.0,2026-09-08 03:02:57,c,1,39.0
A002903,S035,Q0001,Math_Basics,5.0,2026-09-08 03:14:57,a,0,56.0
A001757,S021,Q0037,Statistics,4.0,2026-09-08 03:19:57,c,1,40.0
A002821,S034,Q0107,RNN,1.0,2026-09-08 03:52:57,a,1,25.0
A002584,S031,Q0076,Neural_Networks,2.0,2026-09-08 04:06:57,b,1,27.0
A002007,S024,Q0107,RNN,1.0,2026-09-08 04:15:57,a,1,28.0
A002583,S031,Q0078,Neural_Networks,3.0,2026-09-08 04:16:57,b,1,37.0
A002343,S028,Q0058,AI_Basics,5.0,2026-09-08 04:18:57,d,0,45.0
A002345,S028,Q0048,Statistics,4.0,2026-09-08 04:24:57,b,1,36.0
A002250,S027,Q0031,Data_Structures,3.0,2026-09-08 04:24:57,c,1,32.0
A002580,S031,Q0079,Neural_Networks,5.0,2026-09-08 04:38:57,b,1,40.0
A002988,S036,Q0027,Data_Structures,2.0,2026-09-08 04:43:57,a,0,38.0
A002822,S034,Q0119,LSTM,4.0,2026-09-08 04:54:57,a,0,58.0
A003251,S039,Q0046,Statistics,3.0,2026-09-08 05:30:57,a,0,44.0
A000842,S010,Q0030,Data_Structures,2.0,2026-09-08 05:38:57,b,0,23.0
A003252,S039,Q0025,Data_Structures,4.0,2026-09-08 05:51:57,b,0,50.0
A003082,S037,Q0050,AI_Basics,3.0,2026-09-08 06:12:57,b,1,39.0
A000934,S011,Q0073,Neural_Networks,5.0,2026-09-08 06:20:57,d,0,52.0
A002986,S036,Q0056,AI_Basics,1.0,2026-09-08 06:33:57,c,0,33.0
A001677,S020,Q0080,Neural_Networks,2.0,2026-09-08 06:49:57,a,1,27.0
A001007,S012,Q0062,ML,2.0,2026-09-08 06:49:57,a,1,33.0
A000391,S005,Q0059,AI_Basics,4.0,2026-09-08 06:51:57,c,0,58.0
A000392,S005,Q0073,Neural_Networks,5.0,2026-09-08 06:59:57,c,0,61.0
A001346,S016,Q0008,Math_Basics,5.0,2026-09-08 07:04:57,a,1,55.0
A002006,S024,Q0106,RNN,5.0,2026-09-08 07:09:57,d,0,40.0
A001675,S020,Q0032,Data_Structures,5.0,2026-09-08 07:36:57,b,0,60.0
A000230,S003,Q0040,Statistics,3.0,2026-09-08 08:15:57,b,1,47.0
A003162,S038,Q0119,LSTM,4.0,2026-09-08 08:25:57,a,0,-5.0
A000660,S008,Q0056,AI_Basics,1.0,2026-09-08 08:29:57,c,0,32.0
A003160,S038,Q0091,CNN,2.0,2026-09-08 08:31:57,b,1,32.0
A003254,S039,Q0037,Statistics,4.0,2026-09-08 08:38:57,d,0,63.0
A000057,S001,Q0128,NLP,1.0,2026-09-08 08:43:57,a,0,24.0
A000662,S008,Q0042,Statistics,5.0,2026-09-08 08:58:57,d,0,64.0
A002674,S032,Q0009,Math_Basics,2.0,2026-09-08 09:06:57,c,0,35.0
A000311,S004,Q0077,Neural_Networks,2.0,2026-09-08 09:12:57,c,0,40.0
A002346,S028,Q0071,ML,3.0,2026-09-08 09:12:57,b,1,32.0
A000390,S005,Q0058,AI_Basics,5.0,2026-09-08 09:21:57,a,0,70.0
A001186,S014,Q0117,LSTM,5.0,2026-09-08 09:33:57,d,0,87.0
A000056,S001,Q0057,AI_Basics,1.0,2026-09-08 09:38:57,a,1,23.0
A003161,S038,Q0065,ML,1.0,2026-09-08 09:44:57,b,1,33.0
A002581,S031,Q0014,Python,3.0,2026-09-08 09:46:57,b,0,35.0
A002499,S030,Q0115,LSTM,4.0,2026-09-08 09:48:57,a,1,55.0
A003250,S039,Q0081,Neural_Networks,5.0,2026-09-08 09:49:57,b,1,67.0
A000310,S004,Q0078,Neural_Networks,3.0,2026-09-08 09:51:57,a,0,63.0
A000743,S009,Q0037,Statistics,4.0,2026-09-08 09:58:57,b,0,64.0
A000931,S011,Q0037,Statistics,4.0,2026-09-08 10:00:57,c,1,54.0
A001094,S013,Q0064,ML,1.0,2026-09-08 10:03:57,a,1,30.0
A001678,S020,Q0011,Math_Basics,1.0,2026-09-08 10:09:57,c,1,23.0
A000932,S011,Q0020,Python,2.0,2026-09-08 10:32:57,c,1,26.0
A002249,S027,Q0007,Math_Basics,5.0,2026-09-08 10:34:57,b,0,52.0
A001428,S017,Q0039,Statistics,3.0,2026-09-08 10:44:57,b,1,23.0
A001676,S020,Q0068,ML,2.0,2026-09-08 10:58:57,b,1,28.0
A002752,S033,Q0004,Math_Basics,2.0,2026-09-08 11:04:57,b,1,14.0
A000661,S008,Q0043,Statistics,4.0,2026-09-08 11:10:57,b,0,54.0
A002826,S034,Q0003,Math_Basics,1.0,2026-09-08 11:32:57,b,1,22.0
A002989,S036,Q0129,NLP,1.0,2026-09-08 11:57:57,b,1,20.0
A000747,S009,Q0016,Python,3.0,2026-09-08 12:07:57,b,0,58.0
A002251,S027,Q0012,Math_Basics,4.0,2026-09-08 12:23:57,a,1,39.0
A001009,S012,Q0049,AI_Basics,4.0,2026-09-08 12:29:57,a,1,17.0
A003159,S038,Q0066,ML,2.0,2026-09-08 12:45:57,b,0,44.0
A000488,S006,Q0034,Data_Structures,3.0,2026-09-08 12:57:57,b,1,28.0
A002501,S030,Q0009,Math_Basics,2.0,2026-09-08 13:05:57,b,0,45.0
A001095,S013,Q0041,Statistics,4.0,2026-09-08 13:12:57,c,0,63.0
A000663,S008,Q0127,NLP,3.0,2026-09-08 13:18:57,b,1,57.0
A001925,S023,Q0062,ML,2.0,2026-09-08 13:28:57,a,1,27.0
A002673,S032,Q0107,RNN,1.0,2026-09-08 13:31:57,c,0,31.0
A000487,S006,Q0082,Neural_Networks,2.0,2026-09-08 13:37:57,b,1,22.0
A003339,S040,Q0076,Neural_Networks,2.0,2026-09-08 13:48:57,b,1,27.0
A000144,S002,Q0032,Data_Structures,5.0,2026-09-08 14:04:57,c,1,50.0
A001765,S021,Q0089,CNN,1.0,2026-09-08 14:07:57,b,1,17.0
A000574,S007,Q0060,AI_Basics,1.0,2026-09-08 14:15:57,c,0,26.0
A002427,S029,Q0071,ML,3.0,2026-09-08 14:41:57,b,1,54.0
A002582,S031,Q0056,AI_Basics,1.0,2026-09-08 14:50:57,b,1,15.0
A000930,S011,Q0098,RNN,4.0,2026-09-08 15:01:57,a,1,36.0
A002162,S026,Q0111,LSTM,1.0,2026-09-08 15:01:57,a,1,12.0
A002823,S034,Q0056,AI_Basics,1.0,2026-09-08 15:20:57,b,1,20.0
A000143,S002,Q0126,NLP,2.0,2026-09-08 15:25:57,b,1,27.0
A002579,S031,Q0023,Python,4.0,2026-09-08 15:37:57,b,1,46.0
A003083,S037,Q0037,Statistics,4.0,2026-09-08 16:26:57,b,0,49.0
A000929,S011,Q0003,Math_Basics,1.0,2026-09-08 16:39:57,b,1,34.0
A001097,S013,Q0127,NLP,3.0,2026-09-08 16:42:57,d,0,50.0
A001499,S018,Q0072,ML,5.0,2026-09-08 17:01:57,c,0,69.0
A000486,S006,Q0047,Statistics,5.0,2026-09-08 17:43:57,b,1,49.0
A001762,S021,Q0118,LSTM,4.0,2026-09-08 17:49:57,b,1,26.0
A002987,S036,Q0004,Math_Basics,2.0,2026-09-08 17:54:57,c,0,47.0
A001093,S013,Q0093,CNN,4.0,2026-09-08 17:55:57,c,0,67.0
A002985,S036,Q0022,Python,4.0,2026-09-08 18:25:57,a,1,41.0
A000307,S004,Q0078,Neural_Networks,3.0,2026-09-08 18:49:57,b,1,46.0
A001764,S021,Q0109,LSTM,4.0,2026-09-08 18:58:57,a,1,30.0
A002428,S029,Q0004,Math_Basics,2.0,2026-09-08 19:09:57,b,1,27.0
A001924,S023,Q0055,AI_Basics,3.0,2026-09-08 19:17:57,c,0,39.0
A001763,S021,Q0114,LSTM,2.0,2026-09-08 19:37:57,b,0,28.0
A000058,S001,Q0085,CNN,5.0,2026-09-08 19:38:57,a,0,58.0
A000060,S001,Q0114,LSTM,2.0,2026-09-08 19:57:57,c,1,36.0
A001008,S012,Q0118,LSTM,4.0,2026-09-08 20:03:57,a,0,38.0
A001926,S023,Q0031,Data_Structures,3.0,2026-09-08 20:20:57,c,1,29.0
A000575,S007,Q0009,Math_Basics,2.0,2026-09-08 20:34:57,a,1,37.0
A000746,S009,Q0031,Data_Structures,3.0,2026-09-08 20:49:57,d,0,55.0
A000232,S003,Q0011,Math_Basics,1.0,2026-09-08 21:10:57,c,1,27.0
A001098,S013,Q0039,Statistics,3.0,2026-09-08 21:14:57,c,0,61.0
A002672,S032,Q0127,NLP,3.0,2026-09-08 21:42:57,c,0,55.0
A000664,S008,Q0131,NLP,1.0,2026-09-08 21:44:57,b,0,29.0
A000489,S006,Q0112,LSTM,3.0,2026-09-08 22:15:57,a,1,32.0
A003081,S037,Q0055,AI_Basics,3.0,2026-09-08 22:16:57,c,0,38.0
A001593,S019,Q0019,Python,5.0,2026-09-08 22:23:57,c,0,53.0
A002008,S024,Q0001,Math_Basics,5.0,2026-09-08 22:24:57,b,0,47.0
A002824,S034,Q0118,LSTM,4.0,2026-09-08 22:24:57,c,0,65.0
A003163,S038,Q0128,NLP,1.0,2026-09-08 22:31:57,b,1,38.0
A000933,S011,Q0065,ML,1.0,2026-09-08 22:35:57,b,1,24.0
A001591,S019,Q0047,Statistics,5.0,2026-09-08 22:37:57,b,1,62.0
A000389,S005,Q0105,RNN,4.0,2026-09-08 22:44:57,c,0,68.0
A001096,S013,Q0034,Data_Structures,3.0,2026-09-08 22:44:57,d,0,61.0
A001592,S019,Q0084,Neural_Networks,1.0,2026-09-08 23:14:57,b,1,18.0
A002248,S027,Q0037,Statistics,4.0,2026-09-08 23:19:57,c,1,43.0
A000059,S001,Q0130,NLP,2.0,2026-09-08 23:39:57,a,1,37.0
A000309,S004,Q0020,Python,2.0,2026-09-08 23:40:57,b,0,18.0
A000231,S003,Q0067,ML,3.0,2026-09-08 23:42:57,d,0,40.0
A003338,S040,Q0047,Statistics,5.0,2026-09-08 23:44:57,b,1,46.0
A001345,S016,Q0092,CNN,3.0,2026-09-08 23:46:57,a,1,44.0
A000745,S009,Q0130,NLP,2.0,2026-09-09 00:05:57,a,1,36.0
A002825,S034,Q0110,LSTM,2.0,2026-09-09 00:07:57,a,1,39.0
A000742,S009,Q0018,Python,1.0,2026-09-09 00:12:57,d,0,22.0
A001010,S012,Q0068,ML,2.0,2026-09-09 00:17:57,b,1,32.0
A000576,S007,Q0046,Statistics,3.0,2026-09-09 00:24:57,b,0,46.0
A002753,S033,Q0096,CNN,3.0,2026-09-09 00:50:57,b,1,25.0
A003253,S039,Q0018,Python,1.0,2026-09-09 01:01:57,d,0,11.0
A000308,S004,Q0079,Neural_Networks,5.0,2026-09-09 01:05:57,a,0,77.0
A003337,S040,Q0042,Statistics,5.0,2026-09-09 01:11:57,b,1,36.0
A001011,S012,Q0120,LSTM,5.0,2026-09-09 01:19:57,d,0,53.0
A002081,S025,Q0132,NLP,3.0,2026-09-09 01:19:57,a,1,22.0
A001429,S017,Q0056,AI_Basics,1.0,2026-09-09 01:26:57,b,1,25.0
A000306,S004,Q0034,Data_Structures,3.0,2026-09-09 01:28:57,d,0,45.0
A000744,S009,Q0047,Statistics,5.0,2026-09-09 01:53:57,c,0,58.0
A003164,S038,Q0039,Statistics,3.0,2026-09-09 01:56:57,b,1,35.0
A001266,S015,Q0079,Neural_Networks,5.0,2026-09-09 02:09:57,b,1,58.0
A002911,S035,Q0014,Python,3.0,2026-09-09 02:12:57,d,0,48.0
A002500,S030,Q0091,CNN,2.0,2026-09-09 02:16:57,c,0,31.0
A001501,S018,Q0033,Data_Structures,2.0,2026-09-09 02:24:57,b,1,32.0
A002344,S028,Q0093,CNN,4.0,2026-09-09 02:26:57,b,1,36.0
A001674,S020,Q0082,Neural_Networks,2.0,2026-09-09 02:29:57,b,1,15.0
A002080,S025,Q0080,Neural_Networks,2.0,2026-09-09 02:53:57,a,1,22.0
A001344,S016,Q0021,Python,5.0,2026-09-09 03:00:57,b,1,59.0
A001185,S014,Q0031,Data_Structures,3.0,2026-09-09 03:04:57,a,0,46.0
A001092,S013,Q0033,Data_Structures,2.0,2026-09-09 03:12:57,d,0,49.0
A002429,S029,Q0038,Statistics,2.0,2026-09-09 03:20:57,b,1,37.0
A002505,S030,Q0039,Statistics,3.0,2026-09-09 03:31:57,b,1,39.0
A001770,S021,Q0005,Math_Basics,3.0,2026-09-09 03:47:57,a,1,24.0
A000495,S006,Q0036,Data_Structures,4.0,2026-09-09 03:50:57,b,1,22.0
